"ID","中文名稱","英文名稱","等級","HP","種族","體型","屬性","經驗值","職業經驗值","防禦","魔防","100%命中(僅供參考)","95%迴避(僅供參考)","掉落物","出沒地"
"1009","禿鷹","CONDOR","12","105","動物","中","風 1","320","62","7","5","220","196","弓[4](1.0%), 柳橙(6.0%), 禿鷹卡片(0.01%), 箭矢(50.0%), 羽毛(30.0%), 肉(4.0%), 蒼蠅翅膀(5.0%), 鳥指甲(80.0%)","moc_f12_a(蘇克拉特沙漠), moc_f12_b(蘇克拉特沙漠), moc_f12_z(蘇克拉特沙漠), moc_f18_a(蘇克拉特沙漠), moc_f18_b(蘇克拉特沙漠), moc_f18_z(蘇克拉特沙漠), moc_fild11(蘇克拉特沙漠), moc_fild12(蘇克拉特沙漠), moc_fild18(蘇克拉特沙漠)"
"1012","羅達蛙","RODA_FROG","13","140","魚貝","中","水 1","324","65","12","5","220","200","(服飾)青蛙王子頭飾(歸屬)(???%), 粘糊的蹼(45.0%), 綠寶石(0.08%), 綠色藥草(3.0%), 羅達蛙卡片(0.01%), 蒼蠅翅膀(5.0%), 青蛙蛋(5.0%)","gef_fild01(吉芬區域), gef_fild09(吉芬區域), prt_fild00(普隆德拉區域), prt_fild04(普隆德拉區域), treasure_n1(依斯魯得島失事輪1樓)"
"1020","曼陀羅魔花","MANDRAGORA","13","140","植物","中","地 3","340","65","13","2","217","194","(服飾)大芙蓉花(歸屬)(???%), 四葉幸運草(0.01%), 地靈礦石(0.6%), 巨斧[4](1.0%), 曼陀蘿魔花卡片(0.01%), 植物梗(80.0%), 綠色藥草(4.0%), 蒼蠅翅膀(5.0%), 長矛[4](0.3%)","gef_f04_a(吉芬區域), gef_f04_b(吉芬區域), gef_f04_z(吉芬區域), gef_fild04(吉芬區域), pay_d02_a(斐揚洞穴3樓), pay_d02_b(斐揚洞穴3樓), pay_d02_z(斐揚洞穴3樓), pay_d03_a(斐揚洞穴4樓-廢村), pay_d03_b(斐揚洞穴4樓-廢村), pay_d03_z(斐揚洞穴4樓-廢村), pay_dun02(斐揚洞穴3樓), pay_dun03(斐揚洞穴4樓-廢村), prt_fild06(普隆德拉區域)"
"2678","菁英羅達蛙","C3_RODA_FROG","13","700","魚貝","中","水 1","4860","975","12","5","220","200","粘糊的蹼(100.0%), 綠寶石(0.4%), 綠色藥草(15.0%), 羅達蛙卡片(0.05%), 蒼蠅翅膀(25.0%), 青蛙蛋(25.0%)","prt_fild00(普隆德拉區域)"
"2679","憤怒羅達蛙","C4_RODA_FROG","13","700","魚貝","中","水 1","4860","975","12","5","221","200","粘糊的蹼(100.0%), 綠寶石(0.4%), 綠色藥草(15.0%), 羅達蛙卡片(0.05%), 蒼蠅翅膀(25.0%), 青蛙蛋(25.0%)","gef_fild01(吉芬區域)"
"2765","雄壯曼陀羅魔花","C2_MANDRAGORA","13","1,400","植物","中","地 3","5100","975","13","2","217","194","四葉幸運草(0.01%), 地靈礦石(3.0%), 曼陀蘿魔花卡片(0.05%), 植物梗(100.0%), 綠色藥草(20.0%), 蒼蠅翅膀(25.0%), 長矛[4](1.5%)","gef_f04_a(吉芬區域), gef_f04_b(吉芬區域), gef_f04_z(吉芬區域), gef_fild04(吉芬區域)"
"1107","沙漠幼狼","DESERT_WOLF_B","14","113","動物","小","火 1","328","68","13","0","227","203","(服飾)牛仔帽(歸屬)(???%), 冒險衣[1](0.4%), 動物外皮(27.5%), 強化武器金屬-級數一(0.43%), 柳橙(5.0%), 棉襯衫[1](1.0%), 沙漠幼狼卡片(0.01%), 蒼蠅翅膀(5.0%)","moc_f12_a(蘇克拉特沙漠), moc_f12_b(蘇克拉特沙漠), moc_f12_z(蘇克拉特沙漠), moc_f18_a(蘇克拉特沙漠), moc_f18_b(蘇克拉特沙漠), moc_f18_z(蘇克拉特沙漠), moc_fild11(蘇克拉特沙漠), moc_fild12(蘇克拉特沙漠), moc_fild18(蘇克拉特沙漠)"
"1167","小野豬","SAVAGE_BABE","14","127","動物","小","地 1","172","34","22","0","225","211","(服飾)小野豬肩飾(歸屬)(???%), 動物外皮(45.0%), 小野豬卡片(0.01%), 弓[4](???%), 強化武器金屬-級數一(0.4%), 斧[4](0.5%), 柔毛(4.25%), 肉(2.5%), 蒼蠅翅膀(5.0%), 魔物牛奶(0.2%)","mjolnir_09(妙勒尼山脈南邊山麓), prt_f07_a(普隆德拉區域), prt_f07_b(普隆德拉區域), prt_f07_z(普隆德拉區域), prt_fild00(普隆德拉區域), prt_fild07(普隆德拉區域)"
"2671","迅捷小野豬","C1_SAVAGE_BABE","14","635","動物","小","地 1","5160","1024","22","0","225","211","動物外皮(100.0%), 小野豬卡片(0.05%), 強化武器金屬-級數一(2.0%), 斧[4](2.5%), 柔毛(21.25%), 肉(12.5%), 蒼蠅翅膀(25.0%), 魔物牛奶(1.0%)","mjolnir_09(妙勒尼山脈南邊山麓)"
"2855","菁英沙漠之狼","C3_DESERT_WOLF_B","14","700","動物","小","火 1","","","13","0","227","203","冒險衣[1](2.0%), 動物外皮(100.0%), 強化武器金屬-級數一(2.15%), 柳橙(25.0%), 棉襯衫[1](5.0%), 沙漠幼狼卡片(0.05%), 蒼蠅翅膀(25.0%)",""
"2856","憤怒沙漠之狼","C4_DESERT_WOLF_B","14","565","動物","小","火 1","4920","1024","13","0","230","203","冒險衣[1](2.0%), 動物外皮(100.0%), 強化武器金屬-級數一(2.15%), 柳橙(25.0%), 棉襯衫(5.0%), 沙漠幼狼卡片(0.05%), 蒼蠅翅膀(25.0%)","moc_fild11(蘇克拉特沙漠)"
"1052","搖滾蝗蟲","ROCKER","15","155","昆蟲","中","地 1","174","34","16","3","234","203","搖滾蝗蟲卡片(0.01%), 搖滾蝗蟲娃娃(0.1%), 蒼蠅翅膀(5.0%), 蝗蟲後腿(80.0%), 西納雷花(0.1%), 觸角頭飾(0.05%), 長戟[4](0.8%)","maz_d01_a(迷宮森林1樓), maz_d01_b(迷宮森林1樓), maz_d01_z(迷宮森林1樓), prt_f07_a(普隆德拉區域), prt_f07_b(普隆德拉區域), prt_f07_z(普隆德拉區域), prt_fild07(普隆德拉區域), prt_maze01(迷宮森林1樓)"
"2680","狡猾搖滾蝗蟲","C5_ROCKER","15","775","昆蟲","中","地 1","5220","1072","16","3","234","203","搖滾蝗蟲卡片(0.05%), 搖滾蝗蟲娃娃(0.5%), 蒼蠅翅膀(25.0%), 蝗蟲後腿(100.0%), 西納雷花(0.5%), 觸角頭飾(0.25%), 長戟[4](4.0%)","prt_f07_a(普隆德拉區域), prt_f07_b(普隆德拉區域), prt_f07_z(普隆德拉區域), prt_fild07(普隆德拉區域)"
"1001","蠍子","SCORPION","16","136","昆蟲","小","火 1","338","75","16","5","232","206","(服飾)派對帽(歸屬)(???%), 堅硬外皮(1.05%), 火靈礦石(0.35%), 蒼蠅翅膀(5.0%), 蠍子卡片(0.01%), 蠍子尾巴(27.5%), 鋁原石(0.29%), 鏽鐵(0.1%), 黃晶沙的一角(5.0%)","moc_f18_a(蘇克拉特沙漠), moc_f18_b(蘇克拉特沙漠), moc_f18_z(蘇克拉特沙漠), moc_fild11(蘇克拉特沙漠), moc_fild18(蘇克拉特沙漠)"
"2670","狡猾蠍子","C5_SCORPION","16","680","昆蟲","小","火 1","5070","1121","16","5","232","206","堅硬外皮(5.25%), 火靈礦石(1.75%), 蒼蠅翅膀(25.0%), 蠍子卡片(0.05%), 蠍子尾巴(100.0%), 鋁原石(1.45%), 鏽鐵(0.5%), 黃色藥草(5.0%)","moc_f18_a(蘇克拉特沙漠), moc_f18_b(蘇克拉特沙漠), moc_f18_z(蘇克拉特沙漠), moc_fild18(蘇克拉特沙漠)"
"1015","腐屍","ZOMBIE","17","204","不死","中","不死 1","378","73","20","3","225","202","(服飾)腐屍面具(歸屬)(???%), 亡者指甲(90.0%), 亡者牙齒(0.5%), 白寶石(0.7%), 粘稠液體(10.0%), 腐屍卡片(0.1%), 蒼蠅翅膀(5.0%), 詛咒紅寶石(0.06%)","gef_d01_a(吉芬地下密穴2樓), gef_d01_b(吉芬地下密穴2樓), gef_d01_z(吉芬地下密穴2樓), gef_dun01(吉芬地下密穴2樓), pay_d00_a(斐揚洞穴1樓), pay_d00_b(斐揚洞穴1樓), pay_d00_z(斐揚洞穴1樓), pay_dun00(斐揚洞穴1樓), prt_ca01(普隆德拉城地下1樓), treasure_n1(依斯魯得島失事輪1樓), treasure_n2(依斯魯得島失事輪2樓)"
"1024","森靈","WORM_TAIL","17","186","植物","中","地 1","360","78","16","0","230","210","(服飾)藍色髮帶(歸屬)(???%), 地靈礦石(0.3%), 寵物圍兜兜(0.5%), 強化武器金屬-級數二(0.13%), 森靈卡片(0.01%), 步兵長矛[4](0.15%), 蒼蠅翅膀(5.0%), 鱗片梗(27.5%), 黃色藥草(0.35%)","pay_f08_a(斐揚森林), pay_f08_b(斐揚森林), pay_f08_z(斐揚森林), pay_fild02(斐揚森林), pay_fild06(斐揚森林), pay_fild08(斐揚森林)"
"2606","憤怒腐屍","C4_ZOMBIE","17","1,020","不死","中","不死 1","5670","1092","20","3","227","202","亡者指甲(100.0%), 亡者牙齒(2.5%), 白寶石(3.5%), 粘稠液體(50.0%), 腐屍卡片(0.5%), 蒼蠅翅膀(25.0%), 詛咒紅寶石(0.3%)","pay_d00_a(斐揚洞穴1樓), pay_d00_b(斐揚洞穴1樓), pay_d00_z(斐揚洞穴1樓), pay_dun00(斐揚洞穴1樓)"
"2610","菁英森靈","C3_WORM_TAIL","17","930","植物","中","地 1","5400","1170","16","0","230","210","地靈礦石(1.5%), 寵物圍兜兜(2.5%), 強化武器金屬-級數二(0.65%), 森靈卡片(0.05%), 步兵長矛[4](0.75%), 蒼蠅翅膀(25.0%), 鱗片梗(100.0%), 黃色藥草(1.75%)","pay_fild06(斐揚森林)"
"1014","魔菇","SPORE","18","223","植物","中","水 1","350","81","12","10","223","200","(服飾)花蝴蝶髮夾(歸屬)(???%), 毒魔菇芽孢(0.1%), 漁夫帽[1](0.3%), 紅色藥草(10.0%), 草莓(6.0%), 蒼蠅翅膀(5.0%), 香菇芽孢(80.0%), 魔菇卡片(0.1%), 魔菇娃娃(0.1%)","pay_f08_a(斐揚森林), pay_f08_b(斐揚森林), pay_f08_z(斐揚森林), pay_fild02(斐揚森林), pay_fild06(斐揚森林), pay_fild08(斐揚森林), prt_d02_a(地下水道2樓), prt_d02_b(地下水道2樓), prt_d02_z(地下水道2樓), prt_sewb2(地下水道2樓), treasure_n1(依斯魯得島失事輪1樓)"
"1025","青蛇","SNAKE","18","203","動物","中","地 1","366","81","9","8","229","207","(服飾)盤蜷蛇帽(歸屬)(???%), 強化武器金屬-級數二(1.0%), 武士刀[4](0.2%), 毒牙(8.0%), 紅色藥草(8.0%), 草莓(30.0%), 蒼蠅翅膀(5.0%), 蛇鱗(80.0%), 青蛇卡片(0.1%)","maz_d01_a(迷宮森林1樓), maz_d01_b(迷宮森林1樓), maz_d01_z(迷宮森林1樓), pay_f08_a(斐揚森林), pay_f08_b(斐揚森林), pay_f08_z(斐揚森林), pay_fild02(斐揚森林), pay_fild06(斐揚森林), pay_fild08(斐揚森林), prt_maze01(迷宮森林1樓)"
"1088","蝗蟲之王","VOCAL","18","3,317","昆蟲","中","地 1","14700","2535","77","26","252","254","(服飾)花葉(歸屬)(???%), 回憶帽(0.25%), 天使之降臨[1](5.0%), 小提琴[3](???%), 搖滾蝗蟲娃娃(7.5%), 步兵長矛[4](???%), 綠寶石(5.0%), 蝗蟲之王卡片(0.01%), 蝗蟲後腿(40.0%), 長戟[4](???%)","maz_d03_a(迷宮森林3樓), maz_d03_b(迷宮森林3樓), maz_d03_z(迷宮森林3樓), prt_fild04(普隆德拉區域), prt_fild07(普隆德拉區域), prt_maze03(迷宮森林3樓)"
"2405","石斧海盜骷髏","WEAK_SKELETON","18","280","不死","中","不死 1","","","12","2","223","200","傑勒比結晶(15.0%), 強化武器金屬-級數一(0.45%), 死人遺骨(8.0%), 紅色藥草(5.0%), 骷髏戒指(0.15%)","treasure_n1(依斯魯得島失事輪1樓), treasure_n2(依斯魯得島失事輪2樓)"
"2646","迅捷魔菇","C1_SPORE","18","1,115","植物","中","水 1","5250","1219","12","10","223","200","毒魔菇芽孢(0.5%), 漁夫帽[1](1.5%), 紅色藥草(50.0%), 草莓(30.0%), 蒼蠅翅膀(25.0%), 香菇芽孢(100.0%), 魔菇卡片(0.5%), 魔菇娃娃(0.5%)","pay_f08_a(斐揚森林), pay_f08_b(斐揚森林), pay_f08_z(斐揚森林), pay_fild08(斐揚森林)"
"2653","菁英青蛇","C3_SNAKE","18","1,015","動物","中","地 1","5490","1219","9","8","229","207","強化武器金屬-級數二(5.0%), 武士刀[4](1.0%), 毒牙(40.0%), 紅色藥草(40.0%), 草莓(100.0%), 蒼蠅翅膀(25.0%), 蛇鱗(100.0%), 青蛇卡片(0.5%)","pay_fild02(斐揚森林)"
"1094","蝸牛","AMBERNITE","19","265","昆蟲","大","水 1","356","84","28","0","240","211","(服飾)叼在嘴裏藍色鉛筆(歸屬)(???%), 加勒結晶(20.0%), 堅硬外殼(30.0%), 水靈礦石(0.5%), 蒼蠅翅膀(5.0%), 蝸牛卡片(0.01%), 蝸牛殼(80.0%), 鋁原石(0.2%), 鐵礦石(2.0%)","gef_fild01(吉芬區域), prt_fild00(普隆德拉區域), prt_fild04(普隆德拉區域)"
"2905","狡猾蝸牛","C5_AMBERNITE","19","1,325","昆蟲","大","水 1","5340","1268","28","0","240","211","加勒結晶(100.0%), 堅硬外殼(100.0%), 水靈礦石(2.5%), 蒼蠅翅膀(25.0%), 蝸牛卡片(0.05%), 蝸牛殼(100.0%), 鋁原石(1.0%), 鐵礦石(10.0%)","prt_fild04(普隆德拉區域)"
"1048","盜蟲卵","THIEF_BUG_EGG","22","350","昆蟲","小","暗 1","438","106","64","10","226","200","(服飾)觸角頭飾(歸屬)(???%), 強化武器金屬-級數一(6.0%), 盜蟲卵卡片(0.01%), 粘稠液體(3.0%), 紅色魔力礦石(0.5%), 蛹殼(50.0%), 鐵盾[1](0.01%), 鐵礦石(1.25%), 黑色杓子(0.05%)","gef_f05_a(冷豔舞姬村), gef_f05_b(冷豔舞姬村), gef_f05_z(冷豔舞姬村), gef_fild05(冷豔舞姬村), prt_ca01(普隆德拉城地下1樓), prt_ca02(普隆德拉城地下2樓), prt_d01_a(地下水道1樓), prt_d01_b(地下水道1樓), prt_d01_z(地下水道1樓), prt_d02_a(地下水道2樓), prt_d02_b(地下水道2樓), prt_d02_z(地下水道2樓), prt_d03_a(地下水道3樓), prt_d03_b(地下水道3樓), prt_d03_z(地下水道3樓), prt_d04_a(地下水道4樓), prt_d04_b(地下水道4樓), prt_d04_z(地下水道4樓), prt_fild05(普隆德拉區域), prt_sewb1(地下水道1樓), prt_sewb2(地下水道2樓), prt_sewb3(地下水道3樓), prt_sewb4(地下水道4樓)"
"1175","白鼠","TAROU","22","420","動物","小","暗 1","","","23","5","228","202","(服飾)嘴刁灰狼(歸屬)(???%), 動物外皮(15.0%), 擊刺長劍[3](1.0%), 柔毛(4.0%), 歐拉歐拉(0.01%), 白鼠卡片(0.01%), 蒼蠅翅膀(5.0%), 魔物飼料(5.0%), 鼠尾(45.0%)","mjo_d01_a(妙勒尼廢棄礦場1樓), mjo_d01_b(妙勒尼廢棄礦場1樓), mjo_d01_z(妙勒尼廢棄礦場1樓), mjo_dun01(妙勒尼廢棄礦場1樓), prt_ca01(普隆德拉城地下1樓), prt_d01_a(地下水道1樓), prt_d01_b(地下水道1樓), prt_d01_z(地下水道1樓), prt_d02_a(地下水道2樓), prt_d02_b(地下水道2樓), prt_d02_z(地下水道2樓), prt_d03_a(地下水道3樓), prt_d03_b(地下水道3樓), prt_d03_z(地下水道3樓), prt_sewb1(地下水道1樓), prt_sewb2(地下水道2樓), prt_sewb3(地下水道3樓)"
"2638","菁英白鼠","C3_TAROU","22","2,100","動物","小","暗 1","","","23","5","228","202","動物外皮(75.0%), 柔毛(20.0%), 歐拉歐拉(0.05%), 白鼠卡片(0.05%), 蒼蠅翅膀(25.0%), 魔物飼料(25.0%), 鼠尾(100.0%)","mjo_d01_a(妙勒尼廢棄礦場1樓), mjo_d01_b(妙勒尼廢棄礦場1樓), mjo_d01_z(妙勒尼廢棄礦場1樓), mjo_dun01(妙勒尼廢棄礦場1樓)"
"1051","盜蟲","THIEF_BUG","23","301","昆蟲","小","無 3","474","115","24","3","231","206","傑勒比結晶(10.0%), 昆蟲外殼(30.0%), 皮製外套[1](0.4%), 皮製外套[1](0.6%), 盜蟲卡片(0.2%), 紅色藥草(1.75%), 蒼蠅翅膀(5.0%), 鐵礦石(1.25%)","gef_f05_a(冷豔舞姬村), gef_f05_b(冷豔舞姬村), gef_f05_z(冷豔舞姬村), gef_fild05(冷豔舞姬村), prt_ca01(普隆德拉城地下1樓), prt_ca02(普隆德拉城地下2樓), prt_d01_a(地下水道1樓), prt_d01_b(地下水道1樓), prt_d01_z(地下水道1樓), prt_d02_a(地下水道2樓), prt_d02_b(地下水道2樓), prt_d02_z(地下水道2樓), prt_d03_a(地下水道3樓), prt_d03_b(地下水道3樓), prt_d03_z(地下水道3樓), prt_d04_a(地下水道4樓), prt_d04_b(地下水道4樓), prt_d04_z(地下水道4樓), prt_fild05(普隆德拉區域), prt_sewb1(地下水道1樓), prt_sewb2(地下水道2樓), prt_sewb3(地下水道3樓), prt_sewb4(地下水道4樓)"
"1174","瓢蟲","STAINER","23","268","昆蟲","小","風 1","237","115","22","25","236","237","(服飾)軟呢帽(歸屬)(???%), 加勒結晶(10.5%), 強化武器金屬-級數二(0.15%), 彩色昆蟲外殼(45.0%), 德克短劍[3](1.0%), 瓢蟲卡片(0.01%), 蒼蠅翅膀(5.0%), 鋁原石(0.13%), 鐵礦石(1.5%), 風靈礦石(0.35%)","gef_f05_a(冷豔舞姬村), gef_f05_b(冷豔舞姬村), gef_f05_z(冷豔舞姬村), gef_fild05(冷豔舞姬村), maz_d01_a(迷宮森林1樓), maz_d01_b(迷宮森林1樓), maz_d01_z(迷宮森林1樓), mjolnir_01(妙勒尼山脈北區), pay_fild07(斐揚森林), prt_f02_a(普隆德拉區域), prt_f02_b(普隆德拉區域), prt_f02_z(普隆德拉區域), prt_fild02(普隆德拉區域), prt_maze01(迷宮森林1樓)"
"2406","弱化的邪骸士兵","WEAK_SKEL_SOLDIER","23","468","不死","中","不死 1","","","28","5","233","237","亡者遺物(0.02%), 大駒短劍[3](3詞條)(0.03%), 死人遺骨(13.0%), 神之金屬原石(0.15%), 紅色藥草(1.7%), 蒼蠅翅膀(5.0%), 鋼鐵鎖子甲[1](0.01%), 雙刃短劍[3](0.1%)","treasure_n2(依斯魯得島失事輪2樓)"
"2632","雄壯盜蟲","C2_THIEF_BUG","23","3,540","昆蟲","小","無 3","","","24","3","231","206","傑勒比結晶(50.0%), 昆蟲外殼(100.0%), 皮製外套[1](2.0%), 皮製外套[1](3.0%), 盜蟲卡片(1.0%), 紅色藥草(8.75%), 蒼蠅翅膀(25.0%), 鐵礦石(6.25%)","prt_d04_a(地下水道4樓), prt_d04_b(地下水道4樓), prt_d04_z(地下水道4樓), prt_sewb4(地下水道4樓)"
"2633","菁英盜蟲","C3_THIEF_BUG","23","1,770","昆蟲","小","無 3","","","24","3","231","206","傑勒比結晶(50.0%), 昆蟲外殼(100.0%), 皮製外套[1](2.0%), 皮製外套[1](3.0%), 盜蟲卡片(1.0%), 紅色藥草(8.75%), 蒼蠅翅膀(25.0%), 鐵礦石(6.25%)","prt_d03_a(地下水道3樓), prt_d03_b(地下水道3樓), prt_d03_z(地下水道3樓), prt_sewb3(地下水道3樓)"
"2634","憤怒盜蟲","C4_THIEF_BUG","23","1,770","昆蟲","小","無 3","","","24","3","233","206","傑勒比結晶(50.0%), 昆蟲外殼(100.0%), 皮製外套[1](2.0%), 皮製外套[1](3.0%), 盜蟲卡片(1.0%), 紅色藥草(8.75%), 蒼蠅翅膀(25.0%), 鐵礦石(6.25%)","prt_d02_a(地下水道2樓), prt_d02_b(地下水道2樓), prt_d02_z(地下水道2樓), prt_sewb2(地下水道2樓)"
"2645","狡猾瓢蟲","C5_STAINER","23","1,340","昆蟲","小","風 1","7110","1726","22","25","236","237","加勒結晶(52.5%), 強化武器金屬-級數二(0.75%), 彩色昆蟲外殼(100.0%), 瓢蟲卡片(0.05%), 蒼蠅翅膀(25.0%), 鋁原石(0.65%), 鐵礦石(7.5%), 風靈礦石(1.75%)","prt_f02_a(普隆德拉區域), prt_f02_b(普隆德拉區域), prt_f02_z(普隆德拉區域), prt_fild02(普隆德拉區域)"
"1005","吸血蝙蝠","FARMILIAR","24","396","動物","小","暗 1","480","118","26","5","243","214","吸血蝙蝠卡片(0.01%), 圓月刀[4](0.1%), 紅色藥草(3.5%), 紫蝶髮帶[1](0.08%), 葡萄(0.5%), 蒼蠅翅膀(5.0%), 蝙蝠牙(27.5%), 集中藥水(0.25%)","an_d01_a(螞蟻地獄密穴1樓), an_d01_b(螞蟻地獄密穴1樓), an_d01_z(螞蟻地獄密穴1樓), an_d02_a(螞蟻地獄密穴2樓), an_d02_b(螞蟻地獄密穴2樓), an_d02_z(螞蟻地獄密穴2樓), anthell01(螞蟻地獄密穴1樓), anthell02(螞蟻地獄密穴2樓), mjo_d01_a(妙勒尼廢棄礦場1樓), mjo_d01_b(妙勒尼廢棄礦場1樓), mjo_d01_z(妙勒尼廢棄礦場1樓), mjo_dun01(妙勒尼廢棄礦場1樓), moc_pryd01(金字塔1樓), orc_d01_a(獸人地下洞窟1樓), orc_d01_b(獸人地下洞窟1樓), orc_d01_z(獸人地下洞窟1樓), orcsdun01(獸人地下洞窟1樓), pay_d00_a(斐揚洞穴1樓), pay_d00_b(斐揚洞穴1樓), pay_d00_z(斐揚洞穴1樓), pay_dun00(斐揚洞穴1樓), prt_ca01(普隆德拉城地下1樓), prt_d01_a(地下水道1樓), prt_d01_b(地下水道1樓), prt_d01_z(地下水道1樓), prt_d02_a(地下水道2樓), prt_d02_b(地下水道2樓), prt_d02_z(地下水道2樓), prt_d03_a(地下水道3樓), prt_d03_b(地下水道3樓), prt_d03_z(地下水道3樓), prt_d04_a(地下水道4樓), prt_d04_b(地下水道4樓), prt_d04_z(地下水道4樓), prt_sewb1(地下水道1樓), prt_sewb2(地下水道2樓), prt_sewb3(地下水道3樓), prt_sewb4(地下水道4樓), pry_d01_a(金字塔1樓), pry_d01_b(金字塔1樓), pry_d01_z(金字塔1樓)"
"2833","狡猾吸血蝙蝠","C5_FARMILIAR","24","1,980","動物","小","暗 1","","","26","5","243","214","吸血蝙蝠卡片(0.05%), 圓月刀[4](0.5%), 紅色藥草(17.5%), 紫蝶髮帶[1](0.4%), 葡萄(2.5%), 蒼蠅翅膀(25.0%), 蝙蝠牙(100.0%), 集中藥水(1.25%)","moc_pryd01(金字塔1樓), prt_d01_a(地下水道1樓), prt_d01_b(地下水道1樓), prt_d01_z(地下水道1樓), prt_sewb1(地下水道1樓), pry_d01_a(金字塔1樓), pry_d01_b(金字塔1樓), pry_d01_z(金字塔1樓)"
"1018","克瑞米","CREAMY","25","339","昆蟲","小","風 1","538","132","28","20","230","202","(服飾)水靈玫瑰(歸屬)(???%), 克瑞米卡片(0.01%), 絲質外袍[1](0.2%), 花(5.0%), 花朵頭飾(0.2%), 蒼蠅翅膀(5.0%), 蜂蜜(2.0%), 蝴蝶翅膀粉末(80.0%), 雷擊術等級3(1.0%)","gef_f05_a(冷豔舞姬村), gef_f05_b(冷豔舞姬村), gef_f05_z(冷豔舞姬村), gef_fild05(冷豔舞姬村), gef_fild07(吉芬區域), maz_d01_a(迷宮森林1樓), maz_d01_b(迷宮森林1樓), maz_d01_z(迷宮森林1樓), mjolnir_01(妙勒尼山脈北區), mjolnir_06(妙勒尼山脈南區), pay_fild07(斐揚森林), prt_f02_a(普隆德拉區域), prt_f02_b(普隆德拉區域), prt_f02_z(普隆德拉區域), prt_fild02(普隆德拉區域), prt_maze01(迷宮森林1樓)"
"1055","摩卡","MUKA","25","463","植物","大","地 1","562","132","28","0","235","239","(服飾)春之花髮簪(歸屬)(???%), 仙人掌刺(45.0%), 地靈礦石(0.35%), 彎刃長矛[3](2詞條)(0.25%), 摩卡卡片(0.01%), 紅色藥草(5.0%), 綠色藥草(2.0%), 蒼蠅翅膀(5.0%), 鐵礦石(1.25%)","moc_fild01(蘇克拉特沙漠), moc_fild02(蘇克拉特沙漠), prt_fild09(普隆德拉區域)"
"2741","菁英摩卡","C3_MUKA","25","2,315","植物","大","地 1","8430","1979","28","0","235","239","仙人掌刺(100.0%), 地靈礦石(1.75%), 彎刃長矛[3](2詞條)(1.25%), 摩卡卡片(0.05%), 紅色藥草(25.0%), 綠色藥草(10.0%), 蒼蠅翅膀(25.0%), 鐵礦石(6.25%)","moc_fild01(蘇克拉特沙漠)"
"2863","迅捷克瑞米","C1_CREAMY","25","1,695","昆蟲","小","風 1","8070","1979","28","20","230","202","克瑞米卡片(0.05%), 絲質外袍[1](1.0%), 花(25.0%), 花朵頭飾(1.0%), 蒼蠅翅膀(25.0%), 蜂蜜(10.0%), 蝴蝶翅膀粉末(100.0%), 雷擊術等級3(5.0%)","gef_f05_a(冷豔舞姬村), gef_f05_b(冷豔舞姬村), gef_f05_z(冷豔舞姬村), gef_fild05(冷豔舞姬村)"
"1019","大嘴鳥","PECOPECO","27","525","動物","大","火 1","330","150","48","0","238","226","(服飾)大嘴鳥造型帽(歸屬)(???%), 大嘴鳥卡片(0.01%), 彎刃長矛[3](2詞條)(???%), 柳橙(5.0%), 橡木魔杖[3](2詞條)(0.5%), 蒼蠅翅膀(5.0%), 輕便鞋[1](0.1%), 鳥嘴(45.0%), 黃色藥草(1.0%)","moc_fild01(蘇克拉特沙漠), moc_fild02(蘇克拉特沙漠)"
"1076","邪骸戰士","SKELETON","27","600","不死","中","不死 1","634","136","21","2","242","216","傑勒比結晶(30.0%), 強化武器金屬-級數一(0.9%), 死人遺骨(16.0%), 紅色藥草(10.0%), 蒼蠅翅膀(5.0%), 邪骸戰士卡片(0.1%), 骷髏戒指(0.3%)","pay_d00_a(斐揚洞穴1樓), pay_d00_b(斐揚洞穴1樓), pay_d00_z(斐揚洞穴1樓), pay_dun00(斐揚洞穴1樓)"
